$movie_id$movie_title$comment_user$comment_time$comment_vote$comment_text
0$3231742$钢铁侠3$S$2013-05-0111:02:47$3212$昨天看了两部电影，一部是钢铁侠，一部是王学晰跟范冰冰主演的医生救病人的电影。第二部没看明白，可能是以预告片的形式插播在钢铁侠里了。
1$3231742$钢铁侠3$老晃$2013-05-0122:19:00$1949$从舒化奶到谷粒多，从《变形金刚》到《钢铁侠》，看来中国奶制品真是只有铁人喝了才不拉稀
2$3231742$钢铁侠3$Dululu$2013-05-0115:59:07$1126$不懂王学圻和范冰冰出现的意义。。。一张嘴就国产连续剧范儿。。。
3$3231742$钢铁侠3$大奇特(Grinch)$2013-05-0103:49:27$81$第一集是人变侠，这一集是侠变人。褪去战衣的斯塔克，心理挣扎被积极开发出来。但战衣被利用的太频繁，不断重复的设备故障、盔甲重组等噱头与沙恩.布莱克惯用的“喜剧大于动作”的风格来掩饰故事上的平庸。“僵尸”反派也很浮夸，好在唐尼的自信与魅力依旧撑场。中国演员我就不说啥了…
4$3231742$钢铁侠3$叉叉$2013-04-2521:55:30$378$Absolutelyamazing！五颗星全部给眨巴着狗狗眼卖萌的骚萝卜！我的心中了无数箭！技术宅拯救世界！经验告诉我们任何Marvel出品的电影都必！须！看！到！字！幕！放！完！彩蛋超可爱！MK系列太碉堡！节奏紧凑，情节精彩，打斗场面酷毙了，绝对完爆前两部！TonyStarkwillbeback！！！
5$3231742$钢铁侠3$曹小操$2013-04-2411:10:25$1359$托尼是要治病的，小辣椒是会变强的，满大人是来搞笑的，王学圻是可有可无的，范冰冰是画蛇添足的。。。钢铁侠是用来放焰火的。。。
6$3231742$钢铁侠3$tintin76$2013-04-1823:02:33$291$钢3最吸引我的并不是特效和Mark**，其中的两个大反派也可能不是最强的。但更重要的是：1，妮妮延续了他句句珠玑的冷幽默；2，超级英雄也会有创伤，也会有焦虑，而超级英雄在每次的大战之后浴火重生则是练功升级的不二法门。PS:班纳在片尾的出场一定不要错过。
7$3231742$钢铁侠3$午安君$2013-04-2401:08:28$289$没看到范冰冰……不过，为什么看着看着穿越到变形金刚了。
8$3231742$钢铁侠3$赵哈哈$2013-04-2522:49:12$441$欢脱跳跃的爆米花大片。boss：＂我今天变成这样。。。只因你曾答应我要和我在天台上看雪看月亮。。。却终究没来。。。。T，T＂
9$3231742$钢铁侠3$更深的白色$2013-04-2514:59:41$54$＂我要把脱掉的一件件穿回来。＂＂不行，还是一下子脱掉吧。＂即使有这么宏大的命题，还是没走上假装深刻的毁灭之路，坚持混不吝，比二好。事实证明，即使身为高富帅，也要明白送娃娃不如放烟花搞浪漫能骗倒女孩。王学圻你好。
10$3231742$钢铁侠3$颜小兽$2013-05-0123:09:30$2486$N个钢铁侠一起出现的时候，我脑子里轰然响起：五十六个民族，五十六支花，五十六个钢铁侠是一家……
11$3231742$钢铁侠3$天雷滚滚二师兄$2013-04-2405:31:05$254$情节紧凑，场面NB，盔甲碉堡，绝对三部里最好看的一部！！
12$3231742$钢铁侠3$井行$2013-04-2900:38:40$180$就为了电影院新给的3D眼镜又轻又薄又可以架到原来的眼镜上就像墨镜一样我也要给五星！！！！（矮油，其实我是小罗伯特唐尼脑残粉我会说吗--
13$3231742$钢铁侠3$蔚霖苍辰$2013-04-2510:23:45$39$为了不剧透就简单说下。。怎么说呢总之和我看预告片之后脑补的情节不太一样，没那么悲壮不过超！好！看！笑点不断23333！复联和钢3连映的首映全场爆满啊啊啊！话说这次差点被复联刷成盾铁啊orz！结果钢3彩蛋的科学组牢饭又把窝拉回来！官方牢饭GJ！wwww！
14$3231742$钢铁侠3$Mr.Táo$2013-05-0103:43:22$58$宣传一把好手这tmd才是电影！我连影职员名单看完也没等来彩蛋的事我会随便拿出来说吗
15$3231742$钢铁侠3$千金难买爷乐意$2013-04-2817:36:51$468$终于变成斯塔克冷笑话合辑了。Ps王学圻老师把一口牛奶喝出了中华上下五千年的味道啊。
16$3231742$钢铁侠3$MASK™$2013-05-0417:47:15$175$看来以后决不能随便放别人鸽子。。
17$3231742$钢铁侠3$小斑$2013-04-2504:07:27$56$剧情前半部分节奏不大好，从炸房子那里进入状况。反派的设定和动机安排别具一格。PTSD属性和小镇的点缀颇有趣。老调弹出了很多新意思。笑点也都切得很好。我对这片唯一的问题是：为毛那些人的衣服都炸不毁烧不烂？！！！你让每次都只有裤衩穿的绿巨人情何以堪！
18$3231742$钢铁侠3$影志$2013-05-0112:49:38$148$经过前两部和复联的洗礼，这一部的笑料已经审美疲劳，反俗套的段子设计也显得过于刻意。两高潮部分还不错，但其他时间废戏太多，节奏再紧凑点压缩至90分钟会更好…★★★
19$3231742$钢铁侠3$豆子酱$2013-05-0105:18:34$73$范冰冰还是适合和王宝强在一起
20$3231742$钢铁侠3$麻绳$2013-05-0117:03:54$45$不知道钢2和钢3哪个更烂，因为我忘记钢2有多烂了。穿上铁甲怎么打都不疼，脱了铁甲怎么打都打不着，你让人家反派怎么玩？这不欺负人吗？至于里面那两个中国人，justajoke。唯一觉得有趣的是唐顿庄园的植入。当然唐尼的铁粉不会这么想。
21$3231742$钢铁侠3$猫薄荷K$2013-04-2623:04:37$27$Wow！贊！首先，海外版木有范冰冰，真好！劇情緊湊，看著各種過癮各種爽！最後有個不怎麼搞笑，卻挺可愛的彩蛋。而且雖然最後“一鍋熟賀聖誕”了，但是片尾的字幕說Tonywilbeback.那就暫且相信他們一回吧！
22$3231742$钢铁侠3$朝暮雪$2013-04-2520:18:04$55$《钢铁侠1》马克2号在高空会结冰，不受控制地掉下去，《美队3》战争机器也发生过这件事，所以他给《蜘蛛侠1》《复联3》的2套蜘蛛侠战衣都加了降落伞。《钢铁侠3》他坠落在了冰天雪地的田纳西州，所以他给蜘蛛侠的战衣设计了加热功能（蜘蛛侠1）。虽然他从十环帮手中逃了出去，但他在沙漠中走了很久才获救，所以他给蜘蛛侠战衣增加了通讯功能，钢铁侠可以通过蜘蛛侠战衣和他通话，并且还给蜘蛛侠战衣装了GPS。然而蜘蛛侠却故意把GPS拆了，从而避免让钢铁侠知道他在哪儿。钢铁侠给蜘蛛侠战衣设计的每一个功能，都是他曾经走过的弯路。而蜘蛛侠拆GPS、把眼镜送给神秘客、打断奇异博士施法的行为告诉我们一个道理：人该走的弯路，其实一米都少不了。托尼·史塔克走了太多弯路后才成为钢铁侠，如果彼得·帕克不走弯路，他永远都无法成为真正的蜘蛛侠。
23$3231742$钢铁侠3$亵渎电影$2013-05-0116:47:24$91$天朝特供的部分很出戏，而且唯独这部分有扎眼的广告植入；3D效果也很差劲，完全没必要；模式化制造的剧本，不少情节大有很多画蛇添足的拼凑之嫌。超级英雄不再是所向披靡，如今个个都跟着诺兰的步伐走向了心理阴影，连臭屁的钢铁侠也不例外，这也不算新鲜的反向逻辑了，但动作戏还是很爽很酷。★★★
24$3231742$钢铁侠3$诸葛若见$2013-05-2010:46:00$45$1、王学圻和范冰冰的脸上写满了八个大字：广告时间，不要走开！2、导演之所以没安排钢铁侠喝国产牛奶，是怕丫拉稀吧？3、这部电影说明一个道理：放人鸽子的都得死。
25$3231742$钢铁侠3$🍊一苇横舟🍊$2013-04-2103:16:25$36$看完了！！！没有人知道我有多激动！！！不过漫画粉千万要做好心理准备！！！CP粉也要做好心理准备！！！其他涉及剧透的暂且不提，只说两点，一就是海外版本没有北京那个握手镜头，王学圻老师也只有一个镜头，挺遗憾；二是看的过程中爽并别扭着，世界观和前面几部略不一样，接不太上啊=。=
26$3231742$钢铁侠3$办公室甜心$2013-05-0215:33:31$16$五星，脑残粉，GuyPearce的反派很迷人，Javis的中文模式太.......(ー∀ー;)，看看人家小辣椒........女人果然惹不得，范冰冰和王学圻略违和，IMAX效果很赞。
27$3231742$钢铁侠3$恶魔的步调$2013-05-0102:32:29$4$原来是Kiss,Kiss,Bang,Bang导演啊！就拍两部电影，两部主角还都是小罗伯特·唐尼。说是去爆米花性，倒不如说往八十年代长前奏长铺垫结构反朴归真。给哪只鸟来一剂，传说中的凤凰不就登场了吗。盖·皮尔斯把普罗的星图和激钢人3的脑图六度分离了。女友、AI、小鬼和满大人很抢镜，王学圻范冰冰怎么破
28$3231742$钢铁侠3$biang$2018-04-0717:25:10$32$Tony最后选择炸掉了大部分钢铁衣彻底取出了体内的弹片。美队曾问他离开钢铁衣你是什么当时他轻描淡写一笑而过，现在用了整部3来回答这个问题。唐尼说大概不会有4把美队3当做钢铁侠4来看，感觉挺不舍……但Tony说谁也拿不走他就是钢铁侠的事实。
29$3231742$钢铁侠3$超人$2013-05-0315:34:19$20$在里面睡了几十觉我会告诉你？
30$3231742$钢铁侠3$张小北$2013-05-0409:09:29$34$自动脑补删除了中国特供版结尾部分，此片才是4星。其他的，没啥可说的，就是各种打呗。想从这种片儿里看深奥人性神马的，您来错地方了。
31$3231742$钢铁侠3$小爱$2013-05-0223:45:38$115$在imax看也觉得一般,最爱的果然还是第一部.今晚和我一起看电影的人要是能成为我男朋友就好了
32$3231742$钢铁侠3$冥想高潮$2013-04-2216:06:55$9$不是因为Ironman,而是因为他是TonyStark.好多Avengers的referrence.StanLee这个老球居然当选美评委.
33$3231742$钢铁侠3$ピーち.$2013-05-0723:50:08$105$不建议男孩子们带自己的女孩子去看《钢铁侠3》，因为托尼史塔克把男朋友的标准拉到了无法企及的高度，出门看你这也不顺眼那也不顺眼的几率很大。
34$3231742$钢铁侠3$小晗要当锦鲤$2018-04-0717:23:49$42$“除了第一次飞上蓝天，后来再也没见到过他的笑容…”很高兴能够认识你，happybirthday，Mr.Stark
35$3231742$钢铁侠3$水怪$2013-05-0218:56:10$33$反派塑造浅薄，终极生物也BUG重重。本无害的爆米花，撒上谷粒多，插上镰刀斧头，顿生糟粕感。比起个体对于审查对抗的卑微状，资本的阿谀则显得毫无节操，侮辱观众智商的同时也裸奔着钱权交媾的畸形怪胎像。
36$3231742$钢铁侠3$岛上的夏奈$2013-05-0313:23:48$98$电影放完人都走光了我一个人在那傻站着，扫地阿姨大概是看不下去了，侧过身来朝我喊道：“别等了，没有彩蛋，我都扫了三天了。”
37$3231742$钢铁侠3$芦哲峰$2013-05-0919:08:07$53$你钢筋铁骨又怎样，你刀枪不入又怎样，你飞天遁地又怎样，你富可敌国又怎样。还不是得了焦虑症，需要天朝的王医生。
38$3231742$钢铁侠3$苏幼$2017-02-2115:49:05$43$看了《钢铁侠3》突然明白了一个道理：只有恐怖份子才能让所有电视台在同一时间播放一样的节目。
39$3231742$钢铁侠3$王大根$2017-09-1213:07:56$76$几亿美金的装备在天空中炸成烟花给你看，被这真挚的爱情深深地打动了
