$movie_id$movie_title$comment_user$comment_time$comment_vote$comment_text
0$1291543$功夫$芥末小馒头$2007-02-1518:38:00$2687$不要说烂，其实很卡通很cult
1$1291543$功夫$鱼丸粗面$2006-07-1711:33:37$2012$华丽的夸张，情节倒是紧凑，毫不拖沓
2$1291543$功夫$Bono$2012-07-2423:20:59$14607$超级耐看和严重被低估的电影，看十来遍了越看越好看，我想100年后还是有很多人爱看它。
3$1291543$功夫$时以星$2008-11-2021:24:37$1351$电影院里他说，你笑得好开心。
4$1291543$功夫$郁程$2009-09-0508:24:31$9829$再都不可能出现比它牛B的功夫电影了
5$1291543$功夫$魚山飯寬$2012-01-2902:19:06$6212$重温星爷的功夫，猛觉得这是部无比伟大的电影！
6$1291543$功夫$谋杀游戏机$2012-11-2023:24:11$851$在香港影史上应有特殊地位，拓展了武侠片的类型时空。草根无厘头，想象与反讽、结构与解构融为一体。数字技术创造的实景奇观
7$1291543$功夫$kingfish$2006-03-2212:49:37$5137$包租公,包租婆,斧头帮,冯小刚被砍,....都是经典.
8$1291543$功夫$同志亦凡人中文站$2012-06-1615:22:24$507$这是周星驰最后一次让我感到可爱...
9$1291543$功夫$诸葛若见$2015-01-1612:35:11$3135$哪怕里面冷眼嘲笑一切世间丑恶，依然保留一个温暖的希望。小人物逆袭，充满悲与喜，泪水几人知，初心却未变。十年之后再看功夫，无论是打斗场面，特效技术，还是笑点包袱，依然不过时，华语动作电影巅峰之作。
10$1291543$功夫$一夏秋凉$2016-06-1213:40:55$5402$别装逼了，这片绝对值5星
11$1291543$功夫$恶魔奶爸Sam$2015-03-1501:34:10$2369$功夫最后结尾所有的角色都以路人出现并不表示这是小男孩的一个幻想，而是说曾经的江湖中人和武林高手，终于都走出恩怨瞅啥，过上了幸福美满的生活，比如神雕侠侣做了普通人，火云邪神指挥起了交通——最大的证据就是，死掉的角色都没有出现，说明故事是真的，不是幻想
12$1291543$功夫$bobobolao$2014-03-1520:35:17$2618$星爷21世纪最好的电影，甚至比之前的一些电影都好，我起码看过5遍我会乱说？那些经典台词都倒背如流了
13$1291543$功夫$你在百花深处$2018-03-1411:30:35$418$黄圣依的哑女可真美，真纯，电影还是星爷一贯的小人物到大英雄，很经典，很有意义
14$1291543$功夫$大奇特(Grinch)$2009-05-0915:01:35$1863$重温《功夫》，改四星半。阿星认出哑女这段，身后海报是金姐与弗雷德的歌舞片《礼帽》（1935），符合时代背景。当初看时没多想，现在想想应该也有其寓意。礼帽是斧头帮成员的行头，而身后的海报是帽子飞舞，代表阿星弃恶从善，正好对应这场内心转变。ps:前面斧头舞也有弗雷德.阿斯泰尔歌舞片的意思。
15$1291543$功夫$苏格拉图$2017-09-2223:00:49$728$7.9的分数证明豆瓣里所谓的文艺青年的审美终究和不文艺的群众一样，是局限于时代的主流审美，所以面对风格超前的影片表现出无能为力的孱弱欣赏
16$1291543$功夫$欢乐分裂$2015-01-1515:24:16$225$重看四星半，毕竟当年不识其中味；快银前身，阿Q后裔，大时代里的小人物，小世界里的大境界；每个华语导演都有一个武侠梦，每个男孩都有一个英雄梦，每个孩子都有一个甜蜜梦想；开场就高潮，武打段落章节分明，门派清楚，人外有人，仁者无敌；最爱星爷嬉笑之余的严肃，热闹之外的荒凉。
17$1291543$功夫$云中$2015-01-2516:21:10$1076$不知道看第几遍了，只感受视听语言和节奏就已经共振到流鼻血的程度。
18$1291543$功夫$大江$2016-06-1423:52:12$1184$不知道为什么这部电影的评分这么低
19$1291543$功夫$橘猫爱吃鱼$2018-05-0212:44:18$291$不再是星爷的个人秀，而是群英共舞。包租公、包租婆、苦力强、裁缝、油炸鬼等角色都鲜活独特，过目难忘！
20$1291543$功夫$股神看不懂$2016-11-0617:03:54$145$看了很多遍，每个镜头都记住了。那时的星爷还真是年轻啊，现在已经满头白发了。
21$1291543$功夫$amelin$2016-12-1000:25:39$113$ʕ•ﻌ•ʔ挺好看的黄圣依这片里是真美啊
22$1291543$功夫$Carlllllll$2016-08-1712:55:11$900$豆瓣连8分都没上明明很棒心中可以8分以上感觉被低估了
23$1291543$功夫$雨果$2016-12-1523:41:06$625$说这是一代功夫片巅峰绝不为过！星爷是天才！这么多年了，无论看了多少次，每次都忍不住感叹经典！儿时的我们不是有同样的一个梦.成为高手..英雄就美吗？如果没看多遍，又有几人真正看懂了这个结局？
24$1291543$功夫$尊龙$2022-02-2304:26:24$212$功夫里面星爷的才华都不是溢出来了。。。是汪洋大海一般恣意流淌着的是万千云霞光辉无限是黄河决堤惊涛拍浪是泰山凌云绝顶风姿俯瞰众神是天地浩瀚宇宙无垠是笑看人生游戏人间是包罗万象无所不有是九天之云下垂天穹倒灌是上通苍穹下落黄泉是碧玉龙珏天残地阙也分太低，榜单排名太靠后…md，这电影还不够好？还不够牛逼？从叙事到人物刻画再到特效，这么经典的电影都没有9.5分？欧美日韩好莱坞九分以上的比比皆是，这样的电影才8.7？你豆瓣还真是会装逼
25$1291543$功夫$宁宁$2018-05-0110:14:28$60$从这部电影开始认识黄圣依，至今对功夫剩下的记忆就是黄圣依当时的清纯美颜！
26$1291543$功夫$651564165cz$2018-02-0118:54:19$60$经典啊，看过好多遍了。很喜欢周星驰无厘头
27$1291543$功夫$快D叫星爷$2016-06-1511:20:33$340$功夫后再无功夫，功夫的最高境界见天地见自己见众生，最后一句对火云邪神说的,想学啊？我教你。哪一个震撼，毫不夸张地说周星驰导演的巅峰之作，至今仍是心中最佳功夫片
28$1291543$功夫$Laven$2017-01-2923:32:01$460$这片子居然没上8，我不服。
29$1291543$功夫$大島$2011-03-3003:48:55$346$以前看过给了三颗星，现在再看，给五颗。
30$1291543$功夫$芊颖$2018-05-0200:29:56$41$黄圣依真的有点可惜……这部电影看了很多遍，很喜欢这部电影，记忆最深的就是包租婆了吧，很有趣
31$1291543$功夫$偏要勉强$2018-04-3021:53:19$51$浓烈的周星驰风格，包租婆是亮点，黄圣依很惊艳。
32$1291543$功夫$吃西瓜放糖$2012-05-1414:03:45$377$豆瓣第一个电影条目
33$1291543$功夫$焰$2016-06-1708:40:08$265$《功夫》竟然才7.7分，那些刷低分的倒是找出一部比这部电影更好看的喜剧动作片啊。
34$1291543$功夫$王小虎$2017-01-2910:30:29$204$刺客信条发布会，法鲨说他喜欢的中国电影是周星驰的《功夫》，两大男神的奇妙联系
35$1291543$功夫$杜边生$2007-11-1705:20:34$785$如来神掌从此和竹蜻蜓有了联系
36$1291543$功夫$米粒$2017-01-1621:54:14$96$虽然自恋浮夸还特纯情，可是真的好好看啊啊！喜欢每一个角色！当年并不知道那段竟然是库布里克😂
37$1291543$功夫$lauraline$2017-01-2922:15:39$217$吐槽完《美人鱼》吐槽《西游伏妖》，吐槽如今的周星驰，但是佩服功夫时期的那个周星驰。这是一部好电影，不管在那时还是现在，不管看个多少遍。
38$1291543$功夫$图图饶命$2017-02-0314:33:16$82$百看不厌！
39$1291543$功夫$茨微格$2017-05-2012:49:56$36$无论是打斗场面，特效技术，还是笑点包袱，十年后看，依然不过时。哑女，包租婆，斧头帮，如来神掌…都是经典，当之无愧的华语经典。看着每年贺岁档出现的西游，再看看周星驰的巅峰，不胜唏嘘。
40$1291543$功夫$一半张先生$2021-11-2018:06:02$60$周星驰最好的电影，最好的功夫电影。已经被奉为经典感觉还是被低估。
41$1291543$功夫$H$2017-01-0313:58:59$176$周星驰的电影都需要长大才能看懂~小时候一点也不喜欢这部片
42$1291543$功夫$欣欣向荣$2018-03-3110:24:42$36$黄圣依和棒棒糖，降龙十八掌，周星驰还是这么有趣，还可以的
43$1291543$功夫$JasonM.$2017-10-1801:12:07$35$无意中看了功夫的预告片，想起了当初看完这部电影后的激动心情.周星驰最好看的电影。而且这部电影的背景音乐不敢说绝后，但是绝对空前.真的好电影是经得起时间检验的,刚上映的时候我记得口碑相对来说好像并不好,今天发现豆瓣的评分7.9了.希望10年后能上9分.如果可以打七星该多好...
44$1291543$功夫$疯狂榴莲蛋$2018-10-0821:22:20$115$这都2018年了，还没上8.5？我想那些很多年前给功夫两星三星的人是时候该审视一下当时的自己是不是分打低了。
45$1291543$功夫$不知道与知不道$2017-05-1910:28:10$41$在豆瓣竟然没有上8分，有些奇怪啊，可能自己的口味跟大家还是有些不同。风格如此鲜明，并且完成度很好的片子，绝对值得推荐。风格，无关乎好坏。并不是每一部电影都承担着的大讲人生道理的使命，有时候单纯的笑笑也是有意义的。
46$1291543$功夫$吴邪无忧$2016-08-0815:41:29$45$不记得了也好，忘却也是一种幸福
47$1291543$功夫$邹近夫$2017-02-1718:12:49$23$曾经让我笑得前仰后翻的电影如今看来却使我热泪盈眶。从台词到动作，从夸张的表情到着装的素朴，无一不透露着一个人奋斗之漫长道路。话说成人不自在，自在不成人，但特别欣赏他那样放肆地挥洒笑意和一直以来的自嘲自疯。更多时候我真切地感悟到了他如何秘而不宣地将这种冷嘲热讽化作一往直前的动力……
48$1291543$功夫$嘉兴路派出所$2018-03-3113:46:14$36$很经典，很棒的星爷呀，超级喜欢呢！！！！！
49$1291543$功夫$启明星的指引$2018-05-0201:50:51$36$打戏动作看的真爽，支持星爷的经典作品。
50$1291543$功夫$Anthea$2017-05-1122:27:36$39$居然没上8分！怒打5星！———————————————————8.5了，等着9.8的一天
51$1291543$功夫$深夜的阿斯伯格$2014-05-2118:23:01$43$实现了遥不可及的梦想，找到内心的平静。黑白分明的天真，撕心裂肺的残忍。学会绝世武功的条件不仅要单纯到轻信他人的善良，还要在千万次被人欺凌后决心做个坏人但在毫无悬念的实力差距面前义无反顾地选择正义一方，不自量力地还手，只有这样才会唤醒儿时早已学成的如来神掌。看的是非配音版，过年那天爸妈不在家，我和哥哥妹妹去新家送东西之后又去姑姑家送东西，在看完春晚之后租的碟片看的，那天是我一生之中最温暖的一天，我永远都会怀念那一天
52$1291543$功夫$时间的玫瑰$2008-03-2514:33:40$229$不喜欢什么高科技，越来越不真诚。
53$1291543$功夫$江寒园$2017-02-0720:02:59$21$是以往周氏电影的巅峰，依然延续了【肤浅表面的自己—痛苦的嬗变—深刻的新生】这三个阶段，不过与以往相比，其创举在周星驰进行了电影语言层次的革新，尤以蝴蝶破茧而出的隐喻蒙太奇最为出彩，这是真正电影独有的，影像上的，而不同于文学剧本层面所表现出来的，最后的童心之举更是点睛与升华
54$1291543$功夫$尹天雪$2018-04-3022:26:38$140$小时候看感觉很无厘头的，而且这种喜剧我可能一直有点欣赏不来，打的很夸张吓人，被打的看着就很疼，但一直被打的挺狠的～长大了才知道这部影片的高度好像不低，可能真是各花入各眼吧
55$1291543$功夫$狄飞惊$2010-08-0218:55:05$42$周星驰至今为止最好的电影。
56$1291543$功夫$🌞娘卷卷🌙$2018-02-2201:26:34$68$感人！！新世纪华语至少前十吧，太好了也，载入史册。哪儿哪儿都好，各种创意也真是绝了，集大成之作。星爷超级迷影的，这部很能看出功底，功课做得太好了，又加上他的想象力，只有跪的份。
