$movie_id$movie_title$comment_user$comment_time$comment_vote$comment_text
0$23230619$宋士杰$luer..一串字母$2019-10-0102:45:10$5$汪曾祺对这部戏赞不绝口，因为是京剧中文学性与人物性格尤其丰富的一部，果然比较精彩。拍成电影似乎少了一些情节，比如毛朋查看作案现场的内容。表演真的出色，唱段不多，剧情紧凑，很多台词放在今天说也毫不为过。。。
1$23230619$宋士杰$Villegas$2021-02-0723:51:05$0$*
2$23230619$宋士杰$名可名也$2019-12-2021:53:41$0$全方位的展现麒派艺术的一出戏。
3$23230619$宋士杰$道哥$2014-01-0801:06:11$1$人物。
4$23230619$宋士杰$高玉宝$2022-08-2120:49:34$0$干爹是好，还得干妈先给力呢，这老两口子的戏真是足啊！
5$23230619$宋士杰$马雅可夫斯基$2022-03-0618:59:10$2$建国后两大戏曲片基地上海与北京，两相比较，上海显然更中意棚景，北京则注重舞台，而且上海百花齐放，越剧、黄梅戏都有名作。从主创而言，上海很多导演都是建国前就在上海出名的导演，放到本片就是导演应云卫和编剧桑弧，名导改拍戏曲片，很多程度是建国后对政治的无可把控，《武训传》的影响过大，很多导演便放弃了擅长的，转投不涉及政治的戏曲片，但这一避难地并不安全，后续的《海瑞罢官》也彻底将戏曲片投入了意识形态领域。因其经历不同，所以《宋世杰》在电影语言上有着明显早期电影的技法，移动镜头、变焦和转场无不早期经典电影的路子，这点比北京的戏曲片要好出不少。对于京剧本身，桑弧这个老麟派粉丝显然更爱麒麟童的念白，大段的念白远远盖过了唱段，唱段则以原板、慢板为主，动作处理上全景选取极为正确，周信芳的做派本身就是看点之一。
6$23230619$宋士杰$cuddlelife$2022-07-2512:30:44$0$两个大神联袂演出，珍贵的影像资料，麒麟童先生没得说，童奶奶的扮相我愣是没看出来，以前都是灵动活泼的花旦没想到这次演了妈妈，哈哈哈哈。上海京剧院真是群星璀璨
7$23230619$宋士杰$馥雅$2019-08-1102:29:47$1$循着汪曾祺先生的文章找来的，汪老说《四进士》是一出写实的京剧，宋世杰这一人物不过分拔高，贴近真实，十分有趣，诚不欺我！
8$23230619$宋士杰$衣中钵$2018-01-0902:04:19$1$有一处非常生动的人物刻画，宋士杰和杨春初见时的一系列言行很有趣可爱，还有公堂对顾读时“不多不多，三百两”，有趣有趣。
9$23230619$宋士杰$黄小邪$2014-06-2002:24:53$4$可惜太像话剧，麒麟童的唱段从影片23分钟才开始，近结尾处较密集（周先生初次上堂的身段神采和大段念白非常精彩，不过跟《斩经堂》里一样，特写还是对眼啊）。“盗书”一场本来在舞台上甚精彩，电影实景化空间只得略去一些虚拟表演程式。影片开头连环画片加韵白交待故事方式很有趣。美术布景色彩很妙。
10$23230619$宋士杰$大奇特(Grinch)$2022-08-1320:46:32$0$京剧名是《四进士》，粤剧名是《审死官》，故事是同一蓝本。电影属于舞台纪录片，唱词通俗、对白隽永、段段戏肉，跟看大戏一个样。周信芳塑造的退休师爷大智若愚，体现出麒派唱念做打的妙趣。对了，不知为何香港叫宋世杰，内地叫宋士杰呢？
11$23230619$宋士杰$冒斋饭吃$2019-03-0706:06:00$0$这真是宋世杰老头的样子。什么时候看什么时候欢喜。
12$23230619$宋士杰$都令$2021-10-0400:08:29$0$光听不看韵味不足，古代戏曲还是需要传承修复甚至加上新元素，不然光这四进士再加上旁枝的人物哪那么快理清脉络并代入其中呢
13$23230619$宋士杰$Ahtoha$2014-04-1523:19:16$0$四进士倒是没一个好东西，包括茅棚
14$23230619$宋士杰$攸龄$2017-01-2816:21:49$0$令人叫绝
15$23230619$宋士杰$十一伏特$2020-07-0913:48:39$1$B站有配字幕版BV1Qb411g7Nq。京白几乎就是京腔白话，韵白就很难听懂，幸好有好心人逐句配字幕。老生、青衣都是韵白，花旦、小花脸多是京白，互相对话音调各异，杨素贞初遇宋士杰那段，万氏中间传话就像是翻译一般。故事前奏很复杂，即便通过旁白和匆匆几幕画面略述，记住人名都很困难。这样处理只是为了突出以宋士杰为核心人物进行演出。还是沿袭自折子戏的传统。
16$23230619$宋士杰$曼仔$2018-10-3120:07:48$1$麒派代表剧目了！老爷子念白真好。（麒派念白真好
17$23230619$宋士杰$王菊笙$2015-04-0217:14:37$0$没有在经典的电影了
18$23230619$宋士杰$lalalalid$2021-11-1516:43:49$1$棒棒棒！！！做戏念戏一级棒！！看着就是享受！
19$23230619$宋士杰$为棉$2020-07-1121:28:38$1$A-.周信芳个人秀。
20$23230619$宋士杰$长夜卷读$2020-07-0912:38:46$0$麒派的美在于越听越上头，太强了！
21$23230619$宋士杰$马匪$2020-06-2115:04:15$0$周信芳唱得方言啊，听不太懂也看不清，戏曲电影欣赏不了，不过看来剧情倒是被周星驰的审死官完全照抄了过去。
22$23230619$宋士杰$小袁同学$2020-05-0613:22:14$3$1.从这一部剧可以看出中国古代有多少冤案，善恶之间全凭为官者一张嘴，没现代的视频、指纹、DNA等无可辩驳的证据，只是拿着一张誊写的信件，既可否认，也可承认，这之间全是官者一念之间。古代时候，遇一清官世代之福，遇一贪官，暗无天日。2.京剧确实有味道，尤其是周信芳那双明亮决然的眼睛，全是戏。
