$movie_id$movie_title$comment_user$comment_time$comment_vote$comment_text
0$35430794$山河令生来知己演唱会$奈果宁$2021-05-0422:43:48$9375$不管你是喜欢周子舒,还是温客行,还是周子舒和温客行。今天结束了,我们就是作为张哲瀚和龚俊,感谢你们喜欢张哲瀚,感谢你们喜欢龚俊,感谢你们喜欢张哲瀚和龚俊。这个春天，有你们真好。还有一些话想对俊俊说,虽然我比你大一点,我不知道未来你会遇到什么事,遇到什么困难,但是，我希望你能一直保持自己的初心，然后保持自己的个性，以后无论遇到什么困难，或者需要哥哥帮忙的地方,我永远都在！20210609开分9.5分纪念。
1$35430794$山河令生来知己演唱会$巴黎之火$2021-05-0500:03:37$4867$这简直载入史册，与九七张国荣演唱会月亮代表我的心双璧争辉，是我实况见证过最盛大的一场感情。这个春天让人不枉此生。愿你们做一对幸福又忠诚的伴侣，向着自由与光明飞去。
2$35430794$山河令生来知己演唱会$YUKIO$2022-05-1306:59:33$43$去年看是体面收官是热泪盈眶的情谊我以为至少两人互相感恩互相理解互相成就今天不小心在YouTube上刷到张最近在ins上发的视频看完后一时不知道应该说什么原来本就没有什么所谓的情谊不是说什么Cp（原本我也不相信演员是真CP）但万没想到连兄弟友谊都不存在。今天看到张那个视频我确认了好几遍到底是不是Ai还是真的就是他本人但确实就是他听着他说那些意有所指的话想到我当年看山河令收官时的激动只能说祝剧里的温客行和周子舒越来越好演员终究和他们一点关系也没有
3$35430794$山河令生来知己演唱会$狂野大边牧$2022-05-0404:40:45$49$一年之后的今天，一地鸡毛，不胜唏嘘。幸好，一切不体面都发生在一年之后。再一次印证，磕CP就是资本游戏之下的强加因果，不必真情实感啦。
4$35430794$山河令生来知己演唱会$你要跨上战马$2021-05-0406:20:28$6034$君既至，望莫归。
5$35430794$山河令生来知己演唱会$乌龙茶$2021-05-0322:47:53$4966$阿湘跑调有她的曹相公拉回来，阿絮断拍有老温兜底。全开麦的演唱，高手们刀光剑影，参与者真情实感。全了山人的遗憾，圆了山人的心愿，戏内戏外都见真诚，都见欢愉。让我们祝福浪浪钉前程似锦幸福安康！大家都抓到光！五月四日这场是立夏前的最后春夜，告别温周，迎来俊哲。见证了人间至真至纯的情感，此生难忘这一年明媚的春光。
6$35430794$山河令生来知己演唱会$突然粉碎$2021-05-0322:45:15$3173$5.3成双成对女婿帮唱lg救场就是最暖的❤️，全开麦👖你真的好勇，5.4浪钉体面山人圆满，cpf被蒸煮承认抬头做人
7$35430794$山河令生来知己演唱会$燃燒$2021-05-0401:48:03$4459$愛是彌天蓋地的比霧還濃世人皆爱有情人。0609今天开分了，看到9.5分的时候热泪盈眶。「满地锦绣良臣遇君名利双收天定良缘」这卦美满如愿。一个29岁说“一生”，一个30岁许“永远”，俊哲会好好的，如此期盼着未来。
8$35430794$山河令生来知己演唱会$喻鸣$2021-05-0509:42:14$1180$婚博会也没这般全城热恋啊。5.3场的相遇，5.4场的告别，岭和山人成全了彼此的体面，俊哲成全了浪浪钉的体面，甚好甚好。我身体里有一颗春天的钉子，它永远在，我永远在。
9$35430794$山河令生来知己演唱会$羽生结衣$2021-05-0322:51:03$1507$一开始开开心心浪浪钉，后面哭成泪人。今夜太圆满！山河不足重，重在遇知己。谢谢山河令，让我相信光！
