$movie_id$movie_title$comment_user$comment_time$comment_vote$comment_text
0$1292895$精武英雄$AVERYの刀刀$2010-01-0916:02:05$1656$CCTV6的镇台一宝
1$1292895$精武英雄$万靖游$2014-10-2815:54:24$479$史上最佳纯武打片。1.就“中日武术对决”题材而言，本片已经没法被超越了。其他同题材电影思想一比直接LOW到爆炸，因为它们基本靠煽动民族情绪。2.最出色的BOSS战，非常明白地告诉观众主角如何在弱势中利用技术击倒对手，而不是小宇宙。3.本篇对武学理念传递很到位，推荐键盘武术家多观看。
2$1292895$精武英雄$千寻亿选$2010-12-2613:12:55$497$李连杰对钱小豪、李连杰对仓田保昭，李连杰对周比利，三场如教科书般的武打。
3$1292895$精武英雄$沉歌$2008-01-1516:15:31$472$看了导演后来的画壁我不淡定了，水平也太良莠不齐了吧
4$1292895$精武英雄$xiaohanyu$2011-07-1120:45:36$336$“年轻人，我告诉你，击倒对手最好的方法就是用手枪，练武的目的是为了将人的体能推向最高极限，如果你想能达到这种境界，就必须了解宇宙苍生。”不愧为世界功夫片的教科书。
5$1292895$精武英雄$littletwo$2008-06-0317:03:25$69$鳄鱼肉干好吃吗？
6$1292895$精武英雄$时间的玫瑰$2008-07-0315:04:01$507$经典啊！李连杰迷死人……
7$1292895$精武英雄$Tangent$2019-01-2203:28:11$164$难能可贵的是把日本人的军国主义者和普通老百姓区分开，把中国人里贪财害命的小人、封闭守旧的民族主义者和开明进步的爱国者区分开。武戏打得好看不难得，文戏贴切才难得。
8$1292895$精武英雄$godannar$2015-12-2723:05:29$324$当年金像奖袁和平输给刘家良，冤。诚然，《醉拳2》打得好看，但袁和平为《精武英雄》所做的却是武术境界的提升：欲“止戈为武”，必“以武传理”。相较电影界过往的文武相济路数，袁和平开的是以武道文的先河，只可惜不受重视。许多年后袁和平虽靠《一代宗师》更进一步，但颁奖者未必看到他的苦心。
9$1292895$精武英雄$冰与火之歌$2011-03-0602:38:28$116$"94年的动作片巅峰，中央六台的镇山之宝陈真和黑龙会总教头船越文夫的蒙眼大战尽显君子气概，对武术的切磋和境界的点拨，结尾与""机器人""藤田刚一战更是激起我们强烈的爱国心。"
10$1292895$精武英雄$七仔$2008-03-0912:03:03$193$音乐特棒特热血！
11$1292895$精武英雄$时光捕快$2021-08-1819:46:36$28$【9.4】吴京十几年前就说过，精武英雄拍到这个程度让人怎么超越。本片动作戏已经超越了其所处时代，教室打斗用的都是关节技，最快速度解除对方武力，而且都是可以医好的那种，表现出以武防身不持武伤人的境界。虹口道场用的最多的是截击，专打对手攻击破绽，将对手的攻击截断的同时击倒对手，这就是李小龙一直强调的东西，现代日美式踢拳就是这种理论。李连杰是连续五年“全能武术冠军”所有比赛的科目第一，周比利是世界上第一个华人自由搏击世界冠军。毫无疑问的系列电影扛鼎之作，客观的世界观、乱世中的一抹光子、对武术的思考，以及最顶级的打戏。在小鲜肉横行的今天，永无可能超越了
12$1292895$精武英雄$曼靑$2017-11-2313:38:19$38$1994年是电影史上堪称巅峰的一年，产出无数出类拔萃的电影，这部就是其一。李连杰最好、最成功的功夫电影，故事简练、节奏紧凑、剪辑凌厉、打斗精彩，陈嘉上和袁和平的巅峰之作，水准在「黄飞鸿」和「少林寺」之上。据说昆汀是本片的狂热粉丝，看了不下百遍，曾将电影中的武打场面一帧一帧地来看。
13$1292895$精武英雄$战国客$2008-09-2412:37:46$585$此类型影片的扛鼎之作~~
14$1292895$精武英雄$游牧人·芳汀$2012-05-1513:17:18$26$李连杰的个子虽矮,但演起一代宗师和热血青年气质非凡!!!中山忍太可爱了★.★阐述了很多武学理念,编剧功力很是了得。
15$1292895$精武英雄$汝就做吾的犬吧$2010-01-0421:11:32$373$年轻人，我告诉你，击倒对手最好的方法就是打手枪。
16$1292895$精武英雄$大头绿豆$2005-09-1220:30:29$255$陈嘉上的经典。李连杰的配音演员就是台湾“国光帮”里的屈中恒。蔡少芬到精武门的扮相真是太古典太惊艳了。
