$movie_id$movie_title$comment_user$comment_time$comment_vote$comment_text
0$3069861$群英会$мая$2022-02-0119:05:30$0$8，前无古人、后无来者，就电影来说此片一般，但对京剧艺术来说，这是无价瑰宝
1$3069861$群英会$ZHANGWANHE$2019-06-0421:09:03$4$顶配的卡司，后无来者，可惜马连良唱段太少，叶派的腔我却不太喜欢，叶少兰还经常在国戏能见到，谭富英的鲁肃有点可爱
2$3069861$群英会$zen$2021-09-1508:17:47$1$幸有影像留此经典
3$3069861$群英会$麻木粮姜$2010-11-0221:37:40$7$人人都爱马连良
4$3069861$群英会$Irreversing$2012-07-1514:23:39$10$居然有人给四星！？
5$3069861$群英会$曼仔$2018-05-1814:02:08$14$阵容是顶配了！叶盛兰的周瑜已臻化境，马连良的孔明人人爱（不过我还好），头一次见小谭这么多念白戏。。萧长华老爷子活蒋干，裘盛戎的黄盖袁世海的曹操也都好。不过我以前还是听戏为主，只重唱工，之后还是要慢慢学着看念白和做工
6$3069861$群英会$村裡來的小子$2022-11-1613:39:42$0$听不懂，全程睡着💤
7$3069861$群英会$Shinya$2012-03-2223:20:47$9$我自己是决计不配评点的。王玥波在评书里说：“萧长华先生一举一动把蒋干琢磨透了，不由得您不看，翻回来还要看二遍”，此言有理啊。
8$3069861$群英会$叠字锦$2017-11-2214:28:46$1$为叶四爷而来，全程盯着周瑜脑袋上那两道翎子，男神演男神，值得一看。
9$3069861$群英会$钟螺$2015-03-2300:18:38$8$全片没有一个不好的，唱念做都是教学片。叶盛兰的剑舞真是感人啊……富英的鲁肃太可爱了，活脱贤内助，特别理解妖道为什么这么乐于调戏他。这片剪得不知道为什么脱掉几截唱……
10$3069861$群英会$Christowifer$2017-04-2310:59:45$2$外行看热闹
11$3069861$群英会$正统文化代言人$2020-07-0212:48:42$6$那么好的版本看过了以后可咋办，好比是甘蔗从甜的那头吃起…
12$3069861$群英会$䒳$2018-12-0402:37:01$4$真·群英，如此卡司只有这版可见。豆瓣的ai真是感人，我就写了句b站的a。v。号就把我短评删了…
13$3069861$群英会$某种女人$2022-07-2013:18:39$0$真是可惜，就算是和同时期的戏剧电影相比，音质的损失也是太严重了些；只能勉强欣赏下大师们的风采了
14$3069861$群英会$七紫三羊不应$2011-04-0519:30:17$0$不喜马，尊敬他
15$3069861$群英会$名可名也$2019-12-2021:41:29$4$真正的群英会，无论是故事里的人物，还是出演的那些人物的名角们。
16$3069861$群英会$王菊笙$2008-07-0323:19:10$4$这戏是爱看谁的都有，我是看大夫来的，草船借箭俩老生绝了
17$3069861$群英会$Alle_LQJD$2017-05-2700:33:17$3$没有一个镜头不精彩的。叶盛兰的做派，裘盛戎的念白，草船借箭两个老生，再也没有咯。
18$3069861$群英会$mimamima$2016-06-1015:28:42$2$笑死我了，送你大大的棺木
19$3069861$群英会$空空$2021-12-2823:18:02$0$群英会.1957.720p.mp41.11G
20$3069861$群英会$米菲$2019-01-2511:39:32$6$人人都喜欢马连良，我偏偏爱上了富英。他唱这戏都53岁了，鲁肃几个眨眼的特写看上去却宛若稚子一般纯真善良。
21$3069861$群英会$投射性認同$2010-07-1619:42:49$5$叶盛兰啊叶盛兰，一招一式背后，你粉墨辛酸为哪般。
22$3069861$群英会$郑卷卷$2017-08-2622:36:55$4$戏如其名，群英荟萃。短短两小时不到，蒋干盗书，苦肉计，草船借箭等故事全都演绎出来。裘，马，袁，谭，萧五位名角儿把每个人物都演得极其丰满。这其中最喜欢叶盛兰的小生周瑜，和每一位对戏都不落下风。眼神尤其传神。读了伶人往事，再看这出戏，真真地遗憾没经历过京剧的巅峰时代。
23$3069861$群英会$羊圈劳模若白$2016-09-0916:11:53$4$还会有超越这部的阵容和水准的电影吗！还有就算大师云集我的注意力也始终在叶盛兰先生身上，恨不能一睹盛年风姿
24$3069861$群英会$东土大唐$2018-02-0723:37:52$2$新中国最好的两个老生，最好的小生，未来的花脸两大派别宗师，丑行大宗师，群英荟萃，共演这群英会。
25$3069861$群英会$Awen$2008-09-2516:59:14$4$一代风雅成过往，至今不见后来人
26$3069861$群英会$霾桑等108个人$2023-04-2414:00:56$0$周瑜张扬而不轻佻，意气而不沉重，狂放而不逾矩，恢廓而不猥琐，的确是中国传统英雄中少有的形象，正所谓“雄姿英发”者也。叶盛兰也的确当得起“活周瑜”之名。再往后恐怕也就只有洪宇宙——但他一定也学了叶盛兰。
27$3069861$群英会$Kevin$2019-03-1412:47:41$0$中州韵，湖广音，要是能习惯唱腔还是有意思的。还原京剧本味，少用镜头调度，布景简单，后景折叠风格被当代艺术所借鉴。士兵手中拿一只船桨摆动以示诸葛周瑜登船，假定性强。
28$3069861$群英会$-。-$2013-12-2217:24:01$1$神卡司
29$3069861$群英会$Siva$2017-10-3003:16:02$1$阵容十分强大。马连良的孔明自不必多说，叶盛兰的周瑜也非常不错。
30$3069861$群英会$求诸己$2023-01-1112:23:33$0$群英汇聚，拍了群英会
31$3069861$群英会$生$2017-04-2720:38:30$3$群英会和借东风。其实马连良的鲁肃更俏皮些，但那时孔明谁来呢？
32$3069861$群英会$鸢$2020-12-0720:18:11$0$我的小谭老板啊！
33$3069861$群英会$魔术师toto$2011-07-2119:41:22$0$就一个字，帅
34$3069861$群英会$为棉$2020-06-0621:27:32$1$A.舞台艺术影像转录？
35$3069861$群英会$呵呵好吗$2021-03-1523:24:50$0$赤壁草船借箭的故事，演员全都是大师，叶盛兰周瑜的运筹帷幄、谭富英鲁肃的耿直、袁世海蒋干的呆萌，只为了衬托出马连良诸葛孔明的神。
36$3069861$群英会$紙剪青春$2020-02-2620:15:22$4$不能更好20.2.26B站富连成汇报演出•活的叶盛兰！一对好翎子！•鲁大夫太太太可爱了，富英活鲁肃！大眼睛好似孩童。•马老板活诸葛，马谭嗑起来！•萧长华先生出演电影版蒋干时已经78岁高龄，此外怹还是富连成的教习，建国后中华戏校（今中央戏曲学院前身）任第一任校长。田汉赞其“真蒋干”。•想摸摸裘老板的白犀髯口•袁世海活曹操
37$3069861$群英会$沉淪。與涅槃$2020-07-2715:24:22$0$這我居然一直沒標？這還行？這纔是真真正正的“群英會”呢！
38$3069861$群英会$TARDELLINO$2018-07-1720:40:19$0$演义原著里最好玩的也是这段吧～
39$3069861$群英会$凰$2022-07-2123:20:40$0$百世流芳
40$3069861$群英会$张沆莫$2023-02-0217:36:05$0$群英会，名副其实。
41$3069861$群英会$我变成了小狗$2021-06-2614:17:53$0$这部算经典吧，再激动也只有四句唱。为什么自己写作业就得动辄十几二十句，又臭又长，想不通。其实情节老简单了，就是要把所有内心戏全摆到台面上，再配些科诨，让观众收获上帝俯瞰众生一样的爽感。
42$3069861$群英会$d'oo'dle|思罢喜罢$2016-02-1323:55:13$0$http://www.iqiyi.com/v_19rrmyczcs.html?vfm=2008_aldbdhttp://scripts.xikao.com/play/70002101（至第九场）
43$3069861$群英会$高玉宝$2022-07-0314:51:14$0$最早买的一批VCD。
44$3069861$群英会$Spieluhr$2023-02-1820:25:56$0$相对于诸葛亮和周瑜我更喜欢鲁肃诶
45$3069861$群英会$33号台风$2020-10-2413:28:29$0$要的就是这范儿。
46$3069861$群英会$北溟客$2016-03-2214:52:04$1$星光荟萃一时之选。即使再偏爱于院的机灵鬼装糊涂版阳光萌鲁肃也不得不承认这版是不可能超越的。——就算鲁肃别开生面另开一种风格，也架不住周瑜诸葛亮黄盖……都差太多啊~
