2018,2802782.8,25
2019,3023563.5,21
2010,198228.0,6
2014,763207.9,15
2015,1760622.4,20
2017,2230957.4000000004,19
2004,32900.0,4
2021,2232078.4,11
2016,1060302.0999999999,12
2012,246952.0,4
2006,11934.0,2
2013,382813.2,9
2020,1157614.5,8
2023,949981.0,3
2011,95050.0,3
2008,83080.0,4
2009,32486.0,2
2022,892674.9,5
2000,1000.0,1
2005,9700.0,1
