$movie_id$movie_title$comment_user$comment_time$comment_vote$comment_text
7$4271894$非诚勿扰2$科钦夫$2010-12-24 16:55:35$31$看完非诚勿扰2了，我要说的是，作为王朔的粉丝，这次他依旧没有让我失望！我理解热爱美国大片的人民看到子弹飞的丝丝入口扣就连呼难得的欣喜，不过如果你想来点小幽默小感动小伤怀的小菜，非2也绝对不差。事实上，个人觉得，以不同类型片角度而言，俩片水准相当。 如果一定要选一个，那我还是非2
8$4271894$非诚勿扰2$水夫兔$2010-12-21 10:10:27$128$小刚：我的心太乱
9$4271894$非诚勿扰2$如小果$2010-12-22 03:01:19$18$《非诚勿扰2》细节和台词有些不衔接，跟赵氏孤儿一样，前半段给力，后半段泄气，在冯小刚电影里不算最精彩的，但值得花钱一乐。而且从《大地震》到《非2》明显看出，冯导的宗教意识浓烈了，或许这点他和王朔不谋而合。
10$4271894$非诚勿扰2$柏邦妮$2011-01-16 16:37:11$94$那番恳别人生真好，动人。但是这种好，不是电影的好。坐着把心掏了，是作家的本事。有运动，有人物，有命运，有故事，一切都在，给人领悟，才叫电影。有语言，还要有电影语言。 电影是Show me，不是tell me。 
11$4271894$非诚勿扰2$梅雪风$2010-12-16 03:35:13$46$冯小刚用胶片写的微博，全是牢骚，全是警句。
12$4271894$非诚勿扰2$shininglove$2010-12-15 17:46:54$17$剧本儿结构松散，要是没有王朔的台词撑着，就真的烂尾了。
13$4271894$非诚勿扰2$元宝宝$2017-03-12 11:31:24$30$第二部里感觉笑笑有点儿作了，没事自己找不痛快，也就是秦奋比他年长心里承受力足够，要换上同龄的或是年龄差距不大的，谁还买你的帐呀！当小三儿的还想翻身当太后，笑话！
14$4271894$非诚勿扰2$香水瓶$2010-12-12 21:49:40$11$比1好看。有王朔当编剧就是不一样啊。又好笑又好看还有回味。另外也挺享福的。怪不得葛优一直跟冯小刚合作。详情让我喘口气写篇影评再说。
15$4271894$非诚勿扰2$莫陶客$2010-12-12 17:22:20$5$看了点映 非诚勿扰2很不错 很煽 王朔编剧立马就不一样了 最后葬礼的发言完全是千岁寒女儿书里那套 濒死体验啊什么与光共尘之类的 开头的典礼大亮 比非诚勿扰1好很多很多
16$4271894$非诚勿扰2$理想多钱一斤啊$2010-12-28 16:49:58$5$很难专心
17$4271894$非诚勿扰2$Peter Cat$2011-01-21 17:10:12$10$总有人能看到自己生活中的一面 
18$4271894$非诚勿扰2$艾小柯$2011-02-05 19:44:32$9$前半截还能看，起码画面效果不错，葛优依然幽默十足；后半截实在不靠谱，简直七拼八凑，草草收尾，疲软无聊。
19$4271894$非诚勿扰2$斑斑点点$2017-03-04 18:50:31$9$俏皮的台词不适合温情片，续集还是免了吧。
20$4271894$非诚勿扰2$Alvic$2012-05-22 23:11:31$0$挺乐
21$4271894$非诚勿扰2$张小北$2010-12-17 09:52:29$370$让悲观者无力，让软弱者更怂……躺着挣钱都太累，改趴着吧…
22$4271894$非诚勿扰2$木卫二$2010-12-15 22:21:54$353$从八点档调到了十点档，冯小刚推出了新一集的电视剧。死了还能挣钱，厉害。难怪《让子弹飞》说，死人比活人有用。
23$4271894$非诚勿扰2$蚂蚁没问题$2010-12-28 17:26:48$190$还得说是有钱才能去住那亚龙湾的树屋，开50万一瓶的酒，弄喝香槟的离婚礼和人生告别式，让孩子一分钟都不为钱发愁，虚度年华，《资本论》和仓央嘉措的情诗岔着读，我也对钱发誓，我被感动了。
24$4271894$非诚勿扰2$包子$2010-12-14 03:08:51$214$不是什么电影都能用2来骗钱……
25$4271894$非诚勿扰2$蒜 | BOY A✎$2010-12-22 13:24:57$444$绝不仅仅只是谈情说爱。王朔的加盟为秦奋与笑笑的爱情骨架，注入了丰满的灵魂与肉体，片中贯彻始终的人性思考，也正是目前中国电影所缺失的内涵美。生与死、美与丑、爱情与婚姻等话题，严肃探讨后让你笑中落泪。有爱人的一定要牵着你的另一半去电影院，本年度最喜欢的中国电影，没有之一。
26$4271894$非诚勿扰2$猪头小队长$2010-12-16 09:17:03$230$电影图解《和我们的女儿谈话》，直接看书比这犀利百倍。抖小机灵，无故事无亮点，极其厌恶的小圈子状态，烂大街的诗词歌赋直接奠定了其庸俗品味。一颗星给王朔，至爱《谈话》和《致女儿书》，您活明白了比什么都强，可是不用在电影里喋喋不休。
27$4271894$非诚勿扰2$brave贾兔儿$2012-05-23 22:12:18$3$没第一部好看
28$4271894$非诚勿扰2$撕撕撕$2010-12-31 15:52:20$3$哎，又是一部俩王四个二拆着出的片子…三星是因为我没当一电影故事，这也没故事啊，当一段子集挺傻乐的还挺有创意。大家都这么吹胡子瞪眼削尖脑袋打低分，说明冯老板在群众眼中还是很有地位很牛逼的嘛——过于blablabla，难道不是因为高期待么？不就是因为您特别把冯老板当回事儿么？
29$4271894$非诚勿扰2$眠去$2010-12-26 14:15:33$108$多好的旅游宣传/广告片啊，干嘛非要假装自己是电影呢
30$4271894$非诚勿扰2$桃桃林林$2010-12-26 18:11:54$37$非诚勿扰 2 
31$4271894$非诚勿扰2$陈野犁$2010-12-23 13:01:33$60$按理说，冯小刚钱有了，地位有了，名声也有了，应该可以理直气壮地拍个自己说了算的片子了吧？看来骨头软真是一种气质，是与生俱来的。
32$4271894$非诚勿扰2$大奇特(Grinch)$2010-12-22 20:24:45$49$台词电影，白领电影，情在意碎。洗澡水、浇花水、下雨水，刷刷洗不净，肉麻话、煽情话、人情话，句句不入耳。虽是在商言商，但一辈子导演电影的时间很短，你就是愿意将错就错。（反之：王朔对现代婚姻的理解还是很能打动我的，人生很短，爱别人就得让人感觉到。我喜欢试婚的段落与孙红雷的表演）
33$4271894$非诚勿扰2$波比夏$2010-12-10 04:08:33$27$我有预感，《非诚勿扰2》会成为冯导的一部“艺术片”。
34$4271894$非诚勿扰2$索索拉索$2012-09-04 10:54:04$0$我说不好看吧，有人说我还年轻。我是说广告太多。
35$4271894$非诚勿扰2$淘金汉$2010-12-19 13:41:22$32$确实是很差 两个月糊出来的广告片 人物突兀 太不给力了 真的
36$4271894$非诚勿扰2$DC$2010-12-17 11:05:38$29$比第一部还差。
37$4271894$非诚勿扰2$QueenLily$2012-05-22 23:13:41$1$舒淇能让每部平凡的电影多添些灵气，这部也喜欢。LA看完。
38$4271894$非诚勿扰2$双手插袋$2012-05-24 05:50:41$1$比一差一点点~
39$4271894$非诚勿扰2$chloe，$2010-12-22 03:00:12$10$太坑爹了！！！！洒逼
40$4271894$非诚勿扰2$xnny$2012-05-23 00:25:28$0$798。公司门口。
41$4271894$非诚勿扰2$小安$2010-12-15 20:51:33$27$王朔的点子加冯小刚的段子大集合。这个东西基本没电影什么事儿。
42$4271894$非诚勿扰2$叶子$2012-05-22 20:01:11$2$与第一部相比，逊色太多
43$4271894$非诚勿扰2$杰克的夹克$2012-05-23 16:13:09$0$将错就错，也就这样。。。。。
44$4271894$非诚勿扰2$阿耳忒弥斯$2012-09-04 16:05:31$2$"婚姻和爱情是两回事。
 “婚姻是孤独的，配偶不知你的感受。秦奋不知笑笑多难过”——豆瓣"
45$4271894$非诚勿扰2$肖浑$2010-12-23 20:34:26$20$先来一个小品，再来一段旅游宣传片，接着又是个小品，之后是个话剧，孙红雷给王朔代言发表一段评书，中间加一段诗朗诵，最后是歌曲《最好不相见》。。。如果光保留孙红雷那部分，把葛优舒淇全给剪掉，应该还行。两位主角从头到尾打酱油，这还是头一回见到。
46$4271894$非诚勿扰2$欣欣向荣$2018-06-18 12:47:57$7$看过还可以
47$4271894$非诚勿扰2$袁桌派$2012-09-04 09:43:14$0$跟第一部稍逊点
48$4271894$非诚勿扰2$小敏仔$2012-09-04 06:26:28$0$还是不错。
49$4271894$非诚勿扰2$Riso|迷路的猫$2010-12-19 13:27:22$9$太2了
50$4271894$非诚勿扰2$亵渎电影$2010-12-23 00:52:46$14$王朔的剧本很给力，影片节奏松散，剧情显得很拖沓，唯有闪光在对白像段子一样吸引人的注意力，和上一部相比冯导最大的长进就是这次植入广告不那么招人嫌了。反正冯导的片子都是这样耍嘴皮子，加上美景美人幽默感，本片差强人意，相信2011年经典流行语又要在本片产生了。令人期待！★★
51$4271894$非诚勿扰2$那个巫婆$2010-12-19 15:43:45$7$烧钱呀！
52$4271894$非诚勿扰2$月涩$2017-02-18 21:17:58$10$通过这剧知道了几个很美的地方。
53$4271894$非诚勿扰2$gobbe$2010-12-16 02:12:36$12$子弹是爷们儿，非2是娘们儿。影片结束还来一字幕说另有故事且听下回分解，小钢炮摆明了要把电视剧搁在大屏幕上面演。。。PS：葛优倒似演了回王朔
54$4271894$非诚勿扰2$丁丁$2012-05-24 13:08:56$0$中途退场投奔子弹
55$4271894$非诚勿扰2$❤️的麻麻$2012-09-04 17:46:11$1$就风景还行
56$4271894$非诚勿扰2$等一个人$2010-12-26 14:25:27$0$不论是同档期的作品，还是冯导自己的作品，都是最差的...是真的无聊...好好的圣诞节在电影院看睡着了...
57$4271894$非诚勿扰2$杉小爱|好姑娘,咱们走起来$2011-01-03 20:24:28$6$我不忌讳死人，我只忌讳活人
58$4271894$非诚勿扰2$熊不熊熊$2010-12-22 11:05:11$1$水
59$4271894$非诚勿扰2$🇦🇷🇦🇷$2017-01-08 07:55:17$6$情节我都忘光了 就只记得里面的景色 瀑布绿水 大片的森林 印象特别深
60$4271894$非诚勿扰2$lullaby$2011-01-01 20:25:54$3$纯粹是人寿保险的广告！
61$4271894$非诚勿扰2$维以不怀伤$2012-09-04 16:29:10$0$对冯小刚的电影除了 大腕其他无感
62$4271894$非诚勿扰2$麦子$2011-01-10 09:17:39$1$不想评
63$4271894$非诚勿扰2$芥末蘸酱$2010-12-26 15:05:59$0$冯小刚,您歇会吧.
64$4271894$非诚勿扰2$辣辣周$2012-05-23 16:25:08$1$能把我看睡的片子，还是挺少的。但是这部，我真睡了。
65$4271894$非诚勿扰2$Miss.Valentine$2012-09-04 13:46:38$0$看完后我决定给1加星去
66$4271894$非诚勿扰2$L@TtE™I我亲爱的偏执狂$2011-01-04 10:45:02$0$没有传说中的那么烂~但是煽情的有点突兀和做作~为了煽情而煽情
67$4271894$非诚勿扰2$囧子$2012-05-23 16:19:59$0$看不懂 
68$4271894$非诚勿扰2$mua! (*╯3╰)$2010-12-25 21:44:46$1$"http://u.800218.com/f48a6b9284/down.rmvb 非2，你们都懂
"
69$4271894$非诚勿扰2$freshsz$2012-09-04 21:28:24$0$"能拍出集结号这样片子的导演排除这种东西!
 你这样骗钱是不道德的！！"
70$4271894$非诚勿扰2$柯不悔KOKIKA$2010-12-24 23:08:29$0$那个跟我说好看的人 去死
71$4271894$非诚勿扰2$谢谢你们的鱼$2010-12-23 00:01:33$2$影片呈现的是冯导人到中年对于生与死，情感与婚姻的个人探讨，一辈子很短，要抓住那些值得珍惜的美好。这是冯导最成熟的作品，我很喜欢。
72$4271894$非诚勿扰2$1973太空人$2012-05-23 13:08:41$1$略显粗制滥造
73$4271894$非诚勿扰2$匡轶歌$2011-01-06 02:58:37$6$一帮子犬儒，手按在钱上起着誓，骂着钱，挣着钱，谈着爱情人生理想，小心扯着蛋。
74$4271894$非诚勿扰2$cless1987$2010-12-27 14:44:52$0$一颗星都嫌多，假装看过了
75$4271894$非诚勿扰2$宫也$2010-12-23 11:48:58$1$绝对不会花钱去电影院看广告！
76$4271894$非诚勿扰2$大宸$2010-12-26 06:32:27$0$我觉得冯小刚特别适合去电视台当旅游节目导演。这片还成吧，至少有美景，比1好点...
77$4271894$非诚勿扰2$子不语$2011-02-19 14:53:00$0$真的，手贱了，点错
78$4271894$非诚勿扰2$*OMG42*$2011-08-28 00:44:43$0$如果没有舒淇根本连一星也不值
79$4271894$非诚勿扰2$老朱無電影不歡$2011-12-23 17:27:28$0$台词依旧经典，别的仍需努力，葛大爷和孙红雷尽力了
80$4271894$非诚勿扰2$遇见彩虹🌈$2018-06-16 13:22:07$6$感觉不如第一部好看，也不太喜欢这种风格。
81$4271894$非诚勿扰2$せつちゃん$2011-08-11 22:40:22$0$我喜欢那场离婚典礼、
82$4271894$非诚勿扰2$宿命论$2010-12-24 00:42:01$1$……謝謝，回家洗洗睡吧！我完全衝著葛優去的！冏～～～葛優這馬好笑了，素雞還是沒感覺，何況是不好笑無趣的葛優…無感啊～在我們還沒犯錯之前，讓它留在萌芽階段吧……結局加詩無疑是告訴人家：我這個導演說不來故事啊，大家看看加央嘉措，好好濕一下吧！怎麼不請活佛加持，這樣票房效果更好！&gt; &lt;
83$4271894$非诚勿扰2$瓦达西瓦又又又桑只爱这巧克力$2011-03-06 02:05:11$0$本来想给俩星的，考虑到本片评分虚高，决定给1星。纯广告、纯贫淡、纯炒冷饭，纯骗钱。看过冯小刚其他片子的人会在这片里回想起他曾经的片子们，编剧真泥马懒好吗！
84$4271894$非诚勿扰2$泡芙~$2012-09-04 21:34:14$1$非诚勿扰1，2分就是北海道和海南的旅游宣传片。
85$4271894$非诚勿扰2$姬气猫$2011-01-13 22:22:52$0$馮小剛 你這拍的既像廣告片又像風景宣傳片 可就是不像愛情片
86$4271894$非诚勿扰2$多看电影爱电影$2017-03-30 13:06:01$10$觉得姚晨和舒淇都很美，尤其穿着长裙真是美呆了！
87$4271894$非诚勿扰2$SUMMER$2012-05-25 22:04:11$1$很喜欢片里的房子，藏在一片翠绿里。也很喜欢舒淇的着装，气质~
88$4271894$非诚勿扰2$卡比巴拉的海$2017-04-01 16:48:54$4$没有1好了
89$4271894$非诚勿扰2$深溪虎$2011-02-07 13:48:49$0$我觉得还行
90$4271894$非诚勿扰2$alexwillows$2011-01-16 19:00:52$0$看在后半段那场戏的面子上，加一颗星！
91$4271894$非诚勿扰2$驚 情$2010-12-20 17:09:35$1$話癆~小聰明~膩味~依然狠不喜歡孫紅雷的演法兒~~我就當是去看了沒有姜文出席【讓子彈飛】的配角見面會~~~12.18@萬達首映
92$4271894$非诚勿扰2$贾小宁$2010-12-30 03:44:42$0$跟1一样没劲 但是没睡着
93$4271894$非诚勿扰2$MichelleLOU$2011-02-05 13:15:27$0$不算好但是也不算看着难以忍受的电影吧
94$4271894$非诚勿扰2$庄常飞$2010-12-16 22:40:59$5$除了剧院影像和音效很好，可以免费看电影、看明星以外，真的一无是处了
95$4271894$非诚勿扰2$Carf$2011-01-08 21:12:55$0$又是富极无聊者的神经剧
96$4271894$非诚勿扰2$冰与火之歌$2011-03-02 22:18:18$0$"活着是一种修行。
离婚典礼、人生告别会
台词短小精悍，孙红雷遁入虚无。 
相信2011年经典流行语又要在本片产生了。令人期待！
"
97$4271894$非诚勿扰2$fainter$2010-12-31 00:53:09$1$2
98$4271894$非诚勿扰2$StanGoD$2010-12-25 09:15:27$1$唉。挺有感触的，貌似我有点这样的感觉，但是作为电影，很糟糕
99$4271894$非诚勿扰2$Diva Tequila$2011-01-25 16:30:19$1$没有1好看啊。。
100$4271894$非诚勿扰2$谢谢你们的鱼$2010-12-23 00:01:33$2$影片呈现的是冯导人到中年对于生与死，情感与婚姻的个人探讨，一辈子很短，要抓住那些值得珍惜的美好。这是冯导最成熟的作品，我很喜欢。
101$4271894$非诚勿扰2$Dr.Young$2010-12-26 14:59:07$0$剧本导演广告..技术上该骂的都骂了，我就想说，那俩货他妈的那是爱情么？那叫矫情，难听点叫犯贱。
102$4271894$非诚勿扰2$mon babe$2011-02-01 11:09:01$0$王朔想表达的那点东西，在书里都写过了，不应该拿出来打着王冯的旗号贺岁片的幌子来骗人了。
103$4271894$非诚勿扰2$XD|醒来。你在。$2011-01-03 10:09:33$0$后面腿了。就冲更环保，个人多给一颗星。
104$4271894$非诚勿扰2$StanGoD$2010-12-25 09:15:27$1$唉。挺有感触的，貌似我有点这样的感觉，但是作为电影，很糟糕
105$4271894$非诚勿扰2$せつちゃん$2011-08-11 22:40:22$0$我喜欢那场离婚典礼、
106$4271894$非诚勿扰2$Diva Tequila$2011-01-25 16:30:19$1$没有1好看啊。。
107$4271894$非诚勿扰2$Colin爱秋天$2010-12-31 01:03:17$1$一般到太一般了
108$4271894$非诚勿扰2$一文$2010-12-30 21:24:52$1$商业大片，广告戏份和上一部一样多，故事有些不知所云，不过一帮大腕一起逗你乐，你还能要求贺岁喜剧什么更多的呢。仓央嘉措的打酱油让我差点喷了，那个长叹“世间安得双全法，不负如来不负卿”的风流活佛也被娱乐了一把，还是小姑娘念给他爹的。。冯小刚你这么重口要干神马！
109$4271894$非诚勿扰2$SUMMER$2012-05-25 22:04:11$1$很喜欢片里的房子，藏在一片翠绿里。也很喜欢舒淇的着装，气质~
110$4271894$非诚勿扰2$© 自由过客$2010-12-23 17:02:27$0$有小小的感动，可惜这个故事的基石比较虚，所以这种感动也显得比较假。
111$4271894$非诚勿扰2$偏时差$2010-12-29 00:09:19$4$片子不想说了……敢问舒淇的台词是怎么了 我想念侯导镜头下的舒淇小姐阿！！！！
112$4271894$非诚勿扰2$老三$2010-12-31 00:50:40$1$王朔不行了。。。。
113$4271894$非诚勿扰2$小肚子✨$2010-12-23 13:37:07$0$2010 12 22 with you  
114$4271894$非诚勿扰2$赵启辰$2010-12-27 23:57:35$1$年纪大了，受不了这个
115$4271894$非诚勿扰2$孟克依$2010-12-28 11:16:47$0$没那么差，也没那么好，不评星。海景房不错！
116$4271894$非诚勿扰2$衫弃$2011-01-31 16:48:30$0$开头离婚结尾追悼会的创意不俗，其它乏善可陈
117$4271894$非诚勿扰2$罗弘霉素$2010-12-28 11:12:39$0$构架不好，广告太多。但是台词和道理有些还是挺可以的，毕竟葛大爷的演技在那了。认同那句“谁懂感情谁完蛋！”
118$4271894$非诚勿扰2$子非鱼$2010-12-29 10:47:10$0$怎么就这么2了呢
119$4271894$非诚勿扰2$Miss Lucky$2010-12-28 08:18:33$3$这叫个什么片子，冯导的水准真是越来越差了，续集也不能这样潦草吧，还想着再续集，这2都这样了，3还会谁想去看啊。舒淇葛优在里头都不是主角了，完全被香山芒果那一对儿抢了风头。要说唯一可圈可点的也就是川川那孩子最后念的那首据传是仓央嘉措的诗了。连片尾那歌的歌词儿也是
120$4271894$非诚勿扰2$近似无限透明蓝$2010-12-26 01:22:24$1$无聊。。。舒淇真好看。。加一星。。
121$4271894$非诚勿扰2$九尾黑猫$2011-01-22 11:18:51$0$都说这电影不现实，但我觉得反应了一种现实心态，再努力的人都有点不劳而获的想法，有时候不得不为了赚钱而工作，而非为了理想。每天豪宅住着，好车开着，仍旧为了真情难觅要死要活，现实的悲哀是，没有电影中优渥的环境，仍旧为了真情难觅要死要活。它的问题是放大了那些不好的，看是讽刺，但特像宣扬
122$4271894$非诚勿扰2$原来是西门大嫂$2010-12-29 00:27:05$8$我一点也不讨厌这个电影，因为这个大广告片儿并不虚情假意，绝症和爱情不恶俗其实是很难得的。王朔幻化成了剧中各位，葛大叔说的最溜，他太会演戏了，丝毫没有带来审美疲劳，舒淇和亚龙湾的别墅一样美。葛大叔倒在厕所里的那幕很动人，一个人的消逝对另一个人的影响是很动人的。
123$4271894$非诚勿扰2$齊楊森$2011-01-03 11:13:17$0$支離破碎的故事不是靠幾句金句可以拯救的。
124$4271894$非诚勿扰2$查克$2011-01-09 21:36:42$0$烂片
125$4271894$非诚勿扰2$麦田$2010-12-29 23:33:51$0$很重，中肯的话，浅浅的说，这就是很重。看完了说不上来有什么感觉，就是眼角噙满泪水，可能就是几句中肯的话，说到了心里。
126$4271894$非诚勿扰2$King Sitcome$2011-05-01 13:59:05$0$延续了1里国产电视剧般的诚意与制作，只是从风光片儿退化到了三亚度假村广告宣传片而已。剧本把力气都用在台词上了——插科打诨的——剧情基本没剩啥。
127$4271894$非诚勿扰2$乌云上的银边$2011-03-21 03:13:33$0$看不出哪儿好。
128$4271894$非诚勿扰2$昵称被占不开心$2017-03-30 14:47:45$6$记得那首诗
129$4271894$非诚勿扰2$云鸢$2012-06-18 04:13:48$0$爆米花片
130$4271894$非诚勿扰2$哈茨戈尔$2012-06-18 05:44:41$0$没1好
131$4271894$非诚勿扰2$心念27$2012-06-18 11:51:17$0$见与不见
132$4271894$非诚勿扰2$披着人皮的鬼$2011-01-12 20:40:10$0$话痨样的一堆段子 都不能像原来一样穿起来了
133$4271894$非诚勿扰2$iokanaan$2010-12-30 13:19:24$0$我倒觉得续比一拍得好。
134$4271894$非诚勿扰2$Caselnes$2012-09-03 11:29:06$0$挺有意思。
135$4271894$非诚勿扰2$思阳$2011-02-24 03:05:09$0$继续炫人应该怎样小资的生活
136$4271894$非诚勿扰2$Fallcon$2012-03-14 00:54:10$0$"张涵予的旁白确实很费~~

电影颇没有什么意思 改走煽情路线啊 哎
没意思

都说海南那个房子好 我真没感觉"
137$4271894$非诚勿扰2$Jennifer$2011-07-13 00:45:04$1$2星给烂电影本身，3星给葛大爷那句：“将错就错。”
138$4271894$非诚勿扰2$内陆飞鱼$2010-12-27 00:41:59$2$导演刻意为之，咱也刻意笑笑。
139$4271894$非诚勿扰2$罗夏$2011-02-02 08:56:00$0$非常无聊，毫无亮点，毫无笑点，没有高潮，景色不错，线索模糊，看完需要忍耐力，冯小刚是憋着想说点什么，其实什么都没说
140$4271894$非诚勿扰2$劉皇叔$2010-12-22 12:43:29$2$朔爷久违影坛笔下生疏，台词平庸晦涩，说教意味浓。
141$4271894$非诚勿扰2$吼！$2012-05-25 21:58:30$1$好喜欢那间房子啊，满满都是氧气的感觉！如果有再换些挂毯，藤编家具和东南亚风布艺就完美了！
142$4271894$非诚勿扰2$火龙果不耐受者$2010-12-23 15:58:06$0$无高潮，无亮点。有的只是做作和猪模狗样的痞子气质
143$4271894$非诚勿扰2$纳什维尔的猫$2011-01-28 22:41:12$0$有个好的创意，人生告别会~~~~值五分！
144$4271894$非诚勿扰2$???康康$2010-12-26 13:42:08$2$四颗星都是给王朔的！如果你不了解王朔，不理解老王的生命观和价值观，那你肯定不会觉得这片好看。老王好样的···
145$4271894$非诚勿扰2$谷玄$2011-01-22 11:38:18$0$虽然有很多广告 但是还是给了5星。孙红雷抢了葛大爷的戏，无疑他是最出色的演出。没有他 这个就是3星。一如既往的贫和嘴碎。孙红雷 你太给力了。
146$4271894$非诚勿扰2$小锡兵$2011-04-17 21:00:19$0$等到风景都看透。。。。。前半部除了离婚仪式很亮大多数是打广告加卖萌，后半部大大加分。
147$4271894$非诚勿扰2$花儿果果$2010-12-27 11:20:33$3$与势俱进的2。
148$4271894$非诚勿扰2$关闭我$2010-12-22 02:49:10$4$"睁着眼睛把非诚勿扰2看完的都他妈是英雄。我在葛大爷和孙红雷的诗朗诵中顺利睡到了电影散场。拜托，冯导，您老不用整个片子从头到尾都讲大道理啊。真的，我就记住了一句话，而且还是为了说给我对象听的，我对你实在太差了。 
"
149$4271894$非诚勿扰2$燃$2011-05-27 22:32:14$0$"整个剧组啊··················啧啧········
最后孙红雷的戏份也忒多了吧~！"
150$4271894$非诚勿扰2$汤旭$2010-12-29 09:28:49$2$不痛不痒 矫揉造作
151$4271894$非诚勿扰2$道德沦丧卡卡酱$2010-12-23 11:44:47$2$一颗星给演员，一颗星给电影中的山间别墅，整个电影就一大广告！
152$4271894$非诚勿扰2$一口吃成胖子$2012-09-03 12:46:38$0$喜欢舒淇。但是1的情节更好。
153$4271894$非诚勿扰2$无糖阔落。$2012-05-25 19:37:10$0$看开心不就可以了么～～～～
154$4271894$非诚勿扰2$Sh.S.敖登托雅$2011-02-05 16:52:33$1$挺受不了一大老爷们在那里做深情状。
155$4271894$非诚勿扰2$ReMinD$2011-02-27 19:50:49$0$期望越大失望越大
156$4271894$非诚勿扰2$一剑有血$2010-12-26 01:20:30$1$又TM拍成风景片了
157$4271894$非诚勿扰2$菲氏葉猴$2011-01-24 00:54:21$0$严重误导观众
158$4271894$非诚勿扰2$在风之间$2010-12-27 18:02:33$0$海景房一分，舒淇半裸一分，孙红雷死掉一分... ...
159$4271894$非诚勿扰2$查無此人$2010-12-28 01:02:18$0$就一分钟好看，能做到也挺不容易的。我坚信里面的benz置入是bmw出的钱，傻逼傻有钱的形象这次彻底算是抹给benz了
160$4271894$非诚勿扰2$elle$2011-01-17 16:06:39$0$看完离婚仪式，弃。太狗。
161$4271894$非诚勿扰2$经纬万端$2011-02-21 22:27:59$0$无聊的片子。
162$4271894$非诚勿扰2$麦提爽$2010-12-22 22:42:39$0$那么回事儿
163$4271894$非诚勿扰2$深情的艾老师$2010-12-29 20:48:37$0$不喜欢笑笑 现实中有太多这样的女的 不懂得惜福！
164$4271894$非诚勿扰2$肉一$2010-12-27 18:45:44$0$乱七八糟= =
165$4271894$非诚勿扰2$一灯$2010-12-25 13:05:06$0$这不是电影，这是人工景点旅游风光片和舒淇裙底旅游风光片
166$4271894$非诚勿扰2$一米八五$2010-12-30 13:18:43$0$怎么会有同感，我老了么
167$4271894$非诚勿扰2$雅克BacK$2010-12-30 21:09:26$0$好一个非诚勿扰...冯导的片子..怎一个烂了得·葛大爷 我求你了 别演了。。。你恶心死我了
168$4271894$非诚勿扰2$脸蛋儿撕裂狼$2011-01-05 13:44:29$0$垃圾！！！！
169$4271894$非诚勿扰2$南团$2010-12-15 23:01:17$1$“非2”堪称年度第一华语奇片！不是故事片不是贺岁片甚至都很难说它是一部冯小刚电影，那它到底是部神马片？
170$4271894$非诚勿扰2$天蝎小猪$2010-12-24 22:58:39$0$孙红雷，你戳中我泪点鸟~~演技派神马的最“讨厌”了
171$4271894$非诚勿扰2$简单$2011-01-04 18:56:45$0$台词还是有文学功底的
172$4271894$非诚勿扰2$阿苦$2010-12-29 09:50:42$0$冯大爷，爱情片不适合您
173$4271894$非诚勿扰2$七颗子弹$2011-01-22 01:35:55$1$比一好看，因为有孙红雷
174$4271894$非诚勿扰2$momo$2010-12-31 16:31:33$1$原来这帮大院儿流氓心里还有那份伪共产主义理想呢啊
