,movie_id,movie_vote,movie_ex_score,movie_shortcom_num,movie_nlp_var,movie_vote_var
37,1297795,9.0,0.05824168024442541,2301,0.05982016030553176,0.05192775999999999
38,1297880,9.3,0.04245971207350248,40465,0.03620944009187809,0.06746080000000002
39,1299398,9.0,0.06173710847101322,135348,0.06369858558876652,0.05389120000000001
40,1300894,9.1,0.03726062785739174,36701,0.032271244821739674,0.05721816
41,1301168,8.4,0.04041861965501893,94272,0.04182343456877367,0.03479936
42,1302210,9.1,0.04267254086429104,10927,0.0386813760803638,0.05863719999999999
43,1303394,8.6,0.04306726370534675,97892,0.04408803963168344,0.03898416
44,1306160,7.8,0.05573121097033351,42130,0.061369713712916885,0.033177200000000004
45,1306506,8.8,0.06573203235439147,8971,0.07129960044298933,0.04346176000000001
46,1307023,6.9,0.06874165862152248,31173,0.0795576332769031,0.025477759999999995
47,1307315,9.2,0.04821801526901053,35020,0.04483097908626316,0.06176616
48,1307694,8.2,0.07412455804575968,51012,0.08507159755719959,0.030336400000000003
49,1307729,8.8,0.06955174273691823,2778,0.07573897842114778,0.04480280000000001
50,1307766,8.7,0.04245595556129936,33549,0.042259944451624204,0.043239999999999994
51,1307856,9.5,0.06426095122331621,40888,0.058960589029145256,0.08546240000000001
52,1308038,9.1,0.043266915964455324,26024,0.039135344955569154,0.05979320000000001
53,1308857,8.9,0.06292419248108075,55290,0.06691180060135093,0.046973759999999996
54,1323746,8.7,0.043376148717359314,19118,0.04373728589669914,0.0419316
55,1329969,9.1,0.05637609745702399,1270,0.05593462182127998,0.058142000000000006
56,1418019,9.4,0.06173481520909158,54422,0.057234319011364485,0.07973679999999997
57,1418076,9.2,0.035708968427573075,14572,0.028931970534466344,0.06281695999999999
58,1422020,8.8,0.014084885182582076,5,0.006099106478227595,0.046028000000000006
59,1422283,9.5,0.06577865696559007,21932,0.05951442120698758,0.0908356
60,1424551,8.9,0.06954282090240058,3867,0.07505142612800071,0.047508400000000006
61,1424552,9.0,0.04642981738911021,5563,0.04391513173638775,0.05648856
62,1424627,8.7,0.130623500573626,5,0.15202217571703253,0.045028799999999994
63,1428581,9.2,0.05976863941746255,52373,0.05789015927182819,0.06728255999999998
64,1434269,8.7,0.08923602174783107,14311,0.10057772718478883,0.0438692
65,1448751,8.7,0.054146795611844156,1715,0.057735354514805194,0.039792560000000005
66,1457435,8.8,0.0481014237397236,927,0.0480079396746545,0.04847536
67,1461403,9.6,0.06955939579399095,38964,0.06315674474248868,0.09517000000000002
68,1462243,8.7,0.06345466180663992,5909,0.06894578725829989,0.04149016000000001
69,1464526,9.4,0.045579720459732714,20811,0.035589710574665895,0.08553975999999999
70,1464535,8.8,0.05261790423319395,1426,0.054540340291492434,0.04492816
71,1464570,8.8,0.042524460224192415,235,0.04220187528024052,0.0438148
72,1466022,8.7,0.07120158032284761,1792,0.07890737540355951,0.0403784
73,1466114,8.9,0.07359796771639306,490,0.0803474196454913,0.046600160000000015
74,1467748,8.7,0.06049977237295327,3707,0.06511807546619158,0.042026560000000004
75,1495939,8.8,0.08680366304243718,18,0.09753143880304646,0.04389255999999999
76,1498721,8.9,0.05272383859269322,177,0.05314905824086652,0.051022960000000006
77,1578714,7.1,0.06200067235583742,137908,0.07147604044479677,0.024099199999999994
78,1747393,8.7,0.10099087147294664,11,0.1102545493411833,0.06393616
79,1756073,8.8,0.05733103427531775,28072,0.06091369284414718,0.0430004
80,1780256,9.2,0.05787482107930423,2753,0.05622582634913028,0.06447080000000001
81,1783545,8.7,0.07187223491901797,45,0.07854285364877245,0.04518976000000001
82,1828115,8.6,0.050562429319791845,149652,0.0534153366497398,0.039150800000000006
83,1859036,7.5,0.05330008451531892,47568,0.05889990564414865,0.030900799999999996
84,1862151,8.6,0.060297975714569324,105026,0.06584176964321165,0.0381228
85,1903720,9.1,0.05476780836059412,991,0.054464960450742644,0.05597919999999999
86,1937852,8.8,0.05335133876865029,458,0.055659473460812854,0.0441188
87,1947270,8.8,0.06253344716391952,9536,0.0672111089548994,0.043822799999999995
88,1961963,7.2,0.08172793852042257,51213,0.09622302315052819,0.0237476
89,1980790,9.1,0.05751324338797631,2439,0.05717395423497038,0.0588704
90,19944106,6.7,0.09421459502673263,230343,0.1128449437834158,0.0196932
